id,first_name,last_name,race,county,num_children,income,age_group,ssn
314,Modesta,Casey,race1,county4,0,81531.0,group2,258-36-3330
321,Elnore,Elliott,race2,,1,32872.5,group2,247-27-4089
324,Dorisa,Owen,race3,county1,4,99739.5,group2,847-29-3734
325,Willi,Frank,race1,county2,1,266107.5,group2,474-92-5499
327,Humberto,Lawson,race3,county1,1,21310.5,group2,164-93-1768
329,Tommy,Frank,race3,,5,287173.5,group2,799-84-8347
330,Corena,Hawkins,race1,county2,0,22087.5,group2,894-45-9099
331,Roarke,Cervantes,race1,county1,3,187122.0,group2,871-19-5187
334,Esme,Cervantes,race1,county4,3,405664.5,group2,138-71-8878
340,Stephenie,Hawkins,race1,county1,3,65158.5,group2,166-93-3322
344,Uta,Brooks,race3,county1,2,356281.5,group2,880-68-5879
351,Mickie,Elliott,race3,,3,61989.0,group2,173-62-5006
352,Hermine,Hale,race2,county3,4,18549.75,group2,857-59-3937
359,Mignon,Cervantes,race3,county1,0,27723.0,group2,158-96-3928
360,Chen,Hoffman,race1,,1,20421.75,group2,142-08-5289
362,Diannne,Cannon,race2,county3,4,105825.0,group2,318-97-2868
364,Dionis,Wilkerson,,county2,5,14445.75,group2,581-51-1056
365,Jenica,Kirk,race1,county4,1,89201.25,group2,236-52-2605
372,Teddy,Brooks,,county3,0,271222.5,group2,715-97-3061
381,Dylan,Scott,race3,county2,0,106578.0,group2,247-44-6452
382,Othella,Watson,,county2,0,10875.0,group2,884-45-3122
386,Jesse,Cannon,race3,county3,4,299719.5,group2,777-59-5274
392,Lorie,Cervantes,race1,county1,2,201179.25,group2,473-63-5853
396,Oswell,Waters,race3,county1,0,121243.5,group2,880-37-3031
399,Emlyn,Elliott,race2,,4,231124.5,group2,417-88-9995
404,Elsworth,Cervantes,,county4,1,121147.5,group2,754-01-2978
405,Gerladina,Wilkerson,,,2,205728.0,group2,216-37-5595
407,Algernon,Kirk,race1,,5,175366.5,group2,489-41-5362
410,Cullin,Cannon,race3,county1,1,31745.25,group2,484-37-3692
412,Liv,Quinn,race1,county4,2,172340.25,group2,372-88-3127
416,Veronique,Le,race3,county1,2,58785.75,group2,238-51-4705
418,Benoit,Scott,race1,county3,3,72918.0,group2,848-41-9312
424,Pierson,Le,race3,county4,1,179685.75,group2,487-28-4004
426,Mabelle,Scott,race1,county3,2,328024.5,group2,546-66-6552
427,Rutter,Wilkerson,race3,county3,1,135295.5,group2,655-30-7531
428,Darb,Cervantes,race1,,5,161020.5,group2,728-10-6644
431,Nertie,Scott,race1,county4,2,59411.25,group2,465-09-8239
432,Helaina,Watson,race1,county2,0,394590.0,group2,147-97-1315
435,Chance,Hawkins,race2,,3,20870.25,group2,868-80-8212
437,Corby,Pollard,race2,county1,2,84202.5,group2,356-40-8179
438,Marcelia,Wilkerson,,county4,4,59953.5,group2,594-77-8909
442,Jessalyn,Lawson,race2,county2,5,163678.5,group2,879-76-0084
443,Conroy,Scott,race1,,4,66690.0,group2,383-80-9413
450,Benjamen,Watson,race2,county3,3,166359.0,group2,684-83-6171
458,Geri,Brooks,race3,county1,2,157966.5,group2,163-35-9570
464,Ernestus,Pollard,race2,county3,5,380653.5,group2,223-92-3140
465,Broderic,Brooks,race2,county4,3,143391.0,group2,298-98-9384
469,Ad,Owen,,county1,0,79717.5,group2,201-51-4726
471,Ginnie,Hale,race1,county3,5,50424.0,group2,807-49-0848
474,Violette,Hale,race1,county1,1,161652.0,group2,183-56-5841
481,Hugo,Lawson,race2,county1,2,146578.5,group2,657-93-7202
483,Karlee,Lawson,race3,county1,2,238501.5,group2,388-69-8618
485,Luce,Watson,race1,county1,5,144565.5,group2,880-33-7385
489,Betta,Wilkerson,race3,county1,5,386350.5,group2,202-96-5392
498,Fairleigh,Frank,race2,county3,1,288495.0,group2,531-47-6007
501,Grete,Hoffman,race1,,3,172604.25,group2,278-72-5383
504,Dav,Quinn,,county3,5,127995.0,group2,492-65-3100
508,Georgeanne,Hale,race1,county4,0,228693.0,group2,122-05-0060
509,Salomo,Cannon,race2,county2,4,134133.0,group2,357-47-1247
510,Jean,Casey,race3,county4,3,292422.0,group2,220-09-7805
512,Angelica,Owen,race2,county3,3,7653.75,group2,615-41-1435
514,Ward,Quinn,race2,county1,3,316668.0,group2,870-91-0509
516,Nanci,Lawson,race3,county1,2,291354.0,group2,897-99-0715
520,Emmy,Hoffman,race1,county2,2,323139.0,group2,114-23-6714
525,Garik,Casey,race3,county1,2,142975.5,group2,574-79-4419
528,Debby,Scott,,,5,29964.75,group2,275-85-5563
529,Katinka,Lawson,race3,county1,3,97270.5,group2,600-18-9008
536,Cleon,Hale,race3,,5,298632.0,group2,670-83-1649
537,Normy,Owen,race3,county1,4,369798.0,group2,477-96-4668
540,Carola,Cervantes,race1,county1,0,135067.5,group2,626-57-1702
542,Hatti,Owen,race3,county1,2,402993.0,group2,457-04-4074
545,Bary,Ward,race3,,0,112736.25,group2,570-55-2325
552,Karney,Wilkerson,,,3,100540.5,group2,450-52-2667
556,Madelaine,Hawkins,race2,county3,4,447204.0,group2,565-04-8451
560,Grenville,Quinn,race3,,4,35182.5,group2,480-53-6770
565,Jarid,Le,race1,county4,2,196167.75,group2,844-99-9940
567,Esta,Watson,race1,county2,0,88110.75,group2,268-46-4872
568,Nola,Le,,county3,2,120855.0,group2,204-67-4737
572,Gusella,Owen,race3,,4,175432.5,group2,117-40-5630
575,Emanuel,Scott,race2,,1,129526.5,group2,488-56-1639
576,Harper,Kirk,race2,county2,0,49270.5,group2,197-43-5348
578,Claudell,Elliott,race2,county4,0,57881.25,group2,507-12-2324
579,Collette,Owen,race1,county3,2,10894.5,group2,203-54-7177
580,Terrye,Brooks,race3,,4,399517.5,group2,648-30-4816
581,Willetta,Frank,race3,county1,3,131761.5,group2,654-54-3815
583,Duffie,Hawkins,,,4,56240.25,group2,494-89-2265
592,Tasia,Pollard,race2,,2,86393.25,group2,276-27-8930
594,Adoree,Watson,race3,,4,200280.0,group2,160-92-0782
601,Olag,Casey,race1,county3,0,141463.5,group2,799-17-8756
605,Brandea,Hale,race2,county4,1,61906.5,group2,689-16-5711
612,Stefanie,Hoffman,race1,county4,5,78525.75,group2,262-15-5059
613,Simonette,Hawkins,race3,county1,3,219217.5,group2,510-04-6955
614,Wash,Pollard,race3,county1,0,143563.5,group2,429-28-9762
615,Robby,Elliott,race1,county1,1,92383.5,group2,691-82-4775
617,Melvin,Cervantes,race1,county1,3,283587.0,group2,190-55-7419
624,Hazel,Hawkins,race3,county4,5,296047.5,group2,435-76-8193
630,Bobinette,Cervantes,race1,county4,1,44332.5,group2,753-31-9174
632,Ethelin,Lawson,race3,,2,147267.0,group2,208-88-1929
640,Anson,Waters,race1,county3,0,206067.0,group2,667-18-5302
642,Kerri,Cannon,race1,,5,122334.0,group2,762-48-2567
644,Isabella,Scott,race3,county1,0,402066.0,group2,743-44-6110
646,Sully,Le,race1,county3,3,240739.5,group2,798-18-3426
648,Netty,Ward,race2,county2,0,436779.0,group2,404-61-4770
649,Pedro,Cannon,race1,county2,4,427546.5,group2,690-71-7721
651,Cosette,Cervantes,,county2,0,136369.5,group2,287-26-2958
657,Ingar,Hawkins,race2,county4,0,212195.25,group2,156-92-1563
659,Holt,Hoffman,race1,county2,3,86207.25,group2,505-10-5673
660,Wesley,Le,race3,county1,0,52258.5,group2,264-24-7610
663,Jordanna,Lawson,race1,,5,57090.0,group2,332-89-6143
664,Abeu,Hawkins,race1,county3,3,19228.5,group2,811-54-3201
666,Michal,Pollard,race1,,2,42991.5,group2,811-27-9104
667,Ewart,Scott,race2,county3,3,130605.75,group2,632-67-4279
673,Terry,Frank,race2,county4,0,60967.5,group2,601-08-1172
674,Agnola,Lawson,race3,county4,2,79845.0,group2,192-81-3331
675,Tara,Quinn,race2,county3,1,85061.25,group2,560-37-7627
676,Theo,Lawson,race1,county1,1,413826.0,group2,278-10-3426
677,Templeton,Hawkins,race2,,5,254412.0,group2,657-67-7218
683,Austin,Kirk,race3,county2,1,159940.5,group2,231-23-6842
686,Carolyn,Le,race1,county2,1,184125.0,group2,539-50-9146
687,Deva,Cervantes,race2,county3,3,173628.75,group2,547-49-1646
689,Pauly,Watson,race2,,1,30203.25,group2,774-61-2207
691,Hort,Casey,race3,county4,1,269242.5,group2,776-23-3827
696,Clemmie,Wilkerson,race3,,1,108178.5,group2,473-42-8092
701,Eba,Cannon,race3,county4,4,415386.0,group2,669-47-6740
707,Aloin,Ward,,county4,2,97696.5,group2,397-94-7759
709,Aura,Hawkins,race1,county1,1,401020.5,group2,593-79-9200
711,Ive,Wilkerson,race3,county1,1,95187.0,group2,793-10-5749
718,Emelen,Casey,race1,county2,0,362493.0,group2,196-94-3818
720,Kelly,Elliott,race1,county2,5,224490.75,group2,148-41-6031
721,Nobie,Hoffman,race3,county1,3,116925.0,group2,783-87-4851
723,Maximilien,Hawkins,race1,county2,0,36393.0,group2,757-71-0051
724,Torry,Hoffman,race3,,2,140024.25,group2,724-27-2944
732,Lanny,Cannon,race2,county4,1,156435.0,group2,813-95-4381
742,Renard,Le,race1,county3,5,43037.25,group2,348-80-9112
748,Kirsteni,Owen,race1,county4,5,204091.5,group2,790-88-9238
759,Freddie,Hoffman,race3,county1,1,150148.5,group2,172-65-9492
766,Keely,Owen,,county3,4,16348.5,group2,566-47-6961
767,Mendy,Elliott,race1,county2,5,54972.0,group2,657-81-5671
768,Louisette,Cannon,race1,county4,1,317269.5,group2,898-21-3384
771,Emelia,Cervantes,race1,county4,0,134073.0,group2,391-74-7542
776,Bondy,Ward,,county3,4,155083.5,group2,105-43-6633
777,Trever,Hoffman,race1,county2,0,361137.0,group2,854-04-5118
779,Lenci,Wilkerson,race1,county1,5,144093.0,group2,208-35-3026
782,Emera,Frank,race2,,4,185907.0,group2,281-81-5971
786,Eddie,Waters,,county3,4,287223.0,group2,635-02-4050
787,Barnett,Pollard,race3,county1,4,56272.5,group2,355-53-4396
793,Rayner,Cannon,race3,,5,73655.25,group2,577-25-5288
795,Dareen,Kirk,race1,,1,199800.0,group2,434-85-3581
799,Celestine,Le,,county4,0,213626.25,group2,288-94-8537
801,Misty,Brooks,race1,county3,5,420180.0,group2,595-37-2803
810,Darill,Casey,race3,county1,1,58470.75,group2,253-52-6655
813,Rori,Brooks,,,5,291979.5,group2,292-44-2926
818,Drusi,Frank,race3,,4,125259.75,group2,529-60-5031
820,Julie,Ward,race1,county1,3,65571.0,group2,269-73-1801
822,Alick,Cannon,race1,,4,269287.5,group2,285-45-2518
831,Adaline,Casey,race1,county1,3,255306.0,group2,401-86-6981
837,Rodina,Pollard,race3,county2,3,27247.5,group2,636-70-4325
859,Eduino,Waters,race2,county2,4,36044.25,group2,577-02-9473
860,Gus,Lawson,race3,county1,2,143711.25,group2,315-33-0650
865,Alvy,Cannon,race2,county4,3,134994.0,group2,830-71-0311
868,Meryl,Pollard,race3,county3,4,182286.75,group2,436-68-0413
873,Morissa,Pollard,race2,county2,3,76561.5,group2,243-22-0757
876,Rocky,Watson,race3,county1,2,320046.0,group2,786-54-2583
884,Cathyleen,Pollard,race3,county4,2,47799.0,group2,679-93-1940
886,Kienan,Ward,race3,county3,0,66225.0,group2,780-48-1386
887,Elladine,Pollard,race3,county1,3,303390.0,group2,290-29-0576
892,Richard,Kirk,race3,county1,0,392437.5,group2,181-08-1001
893,Nadiya,Cervantes,race1,county1,2,260553.0,group2,185-94-9129
903,Lyndel,Lawson,race3,county1,4,121962.75,group2,134-03-6488
907,Peter,Wilkerson,race2,county4,5,32103.75,group2,333-13-6102
911,Maryanna,Scott,race3,county3,4,366111.0,group2,663-47-7483
913,Alyce,Hawkins,race3,county1,0,51813.75,group2,522-76-8251
916,Gideon,Waters,race3,county1,3,123387.0,group2,111-92-5544
927,Eadith,Quinn,race1,county3,4,48503.25,group2,117-75-6829
928,Mathew,Pollard,,county1,5,106713.0,group2,866-24-1223
929,Arnold,Brooks,race3,county1,4,172938.0,group2,620-15-4987
930,Charmain,Hoffman,race2,county2,5,208545.0,group2,753-69-7569
933,Zarah,Le,race1,,4,192955.5,group2,418-38-7158
935,Hadrian,Le,,,1,121346.25,group2,616-26-5041
937,Salvidor,Brooks,race2,county4,0,147636.0,group2,641-98-8681
940,Nehemiah,Hawkins,race1,county2,0,414397.5,group2,415-06-1861
951,Raynell,Lawson,race1,county2,4,337857.0,group2,764-18-1020
956,Teriann,Elliott,race1,county4,3,263878.5,group2,173-21-9576
958,Jorey,Cannon,race3,county1,1,65617.5,group2,233-32-0280
963,Gerri,Elliott,race1,county4,0,32514.0,group2,314-62-6694
965,Maureene,Quinn,race2,county4,0,225406.5,group2,863-29-2663
966,Margarete,Watson,race1,county3,2,134676.0,group2,406-55-4224
967,Oona,Hale,race3,county2,0,230829.0,group2,474-46-3513
969,Nelli,Ward,race1,,3,85685.25,group2,475-58-6235
974,Atlanta,Hoffman,,county1,3,212875.5,group2,382-35-1039
978,Fallon,Hale,race2,county4,4,206433.0,group2,174-84-8112
979,Elsworth,Brooks,race2,county2,4,162379.5,group2,123-21-7838
989,Cob,Scott,race3,,1,65645.25,group2,302-31-0222
990,Jessi,Pollard,race2,county4,0,82584.0,group2,761-57-4527
991,Cahra,Ward,race2,county2,4,83325.0,group2,843-22-8815
996,Eziechiele,Casey,race1,county3,4,68223.75,group2,526-26-2486
999,Cassandre,Pollard,race3,county3,1,56703.0,group2,235-62-0230
5,Edeline,Scott,race1,,2,60359.25,group1,819-11-5314
9,Maddie,Scott,race1,,1,120741.0,group1,250-75-1381
12,Peggie,Frank,race3,county1,4,130869.0,group1,328-62-8330
14,Gregorio,Watson,race3,county1,3,135655.5,group1,589-50-0500
15,Donall,Elliott,race2,county2,0,81597.0,group1,718-97-7242
20,Vic,Brooks,race1,county4,2,84483.75,group1,649-08-9778
24,Saul,Owen,race1,county2,3,34529.25,group1,442-40-3873
28,Vania,Hale,race2,county3,1,64898.25,group1,546-13-4909
35,Ardyth,Casey,race1,county2,5,224871.0,group1,639-47-8631
36,Gustaf,Hawkins,race2,county4,1,156877.5,group1,539-84-5610
37,Yvor,Le,race3,,2,204601.5,group1,249-38-9137
39,Dottie,Cervantes,race3,county1,0,108103.5,group1,274-95-7897
42,Filide,Casey,race1,county4,1,103213.5,group1,589-54-6553
44,Bengt,Cervantes,race2,,1,163429.5,group1,432-71-3773
48,Ax,Pollard,race1,,0,272229.0,group1,448-65-8677
52,Agnese,Lawson,race3,,3,105738.75,group1,572-05-1310
54,Jasper,Cervantes,race1,county3,1,416208.0,group1,831-13-4196
55,Marj,Elliott,race1,county4,2,75783.0,group1,736-67-5893
57,Lorilyn,Brooks,race1,county2,2,162157.5,group1,721-79-1303
59,Pearce,Elliott,race2,county2,1,18459.75,group1,561-35-7043
60,Leland,Brooks,race2,county2,1,65437.5,group1,582-51-4720
68,Cicily,Quinn,race1,county4,2,98690.25,group1,582-83-9526
73,Way,Waters,race1,,2,236671.5,group1,316-36-4484
79,Verla,Le,race3,county4,1,224142.75,group1,645-09-3180
81,Nana,Le,,county1,1,221541.75,group1,560-24-5026
83,Kaye,Frank,race1,,2,76425.75,group1,663-58-4062
85,Urson,Quinn,race3,county3,3,423162.0,group1,782-54-7715
89,Hertha,Cannon,race3,,2,142716.0,group1,355-62-7321
91,Cassaundra,Hoffman,race1,,1,101087.25,group1,659-86-5687
102,Nikos,Elliott,race3,county3,4,37523.25,group1,724-54-0805
103,Winfred,Ward,race3,county1,3,129141.75,group1,132-70-8619
106,Darsey,Cervantes,race3,county1,3,137496.75,group1,235-93-2151
108,Kaitlynn,Ward,,county1,3,221625.0,group1,166-20-4625
109,Geri,Hoffman,,county4,5,292041.0,group1,347-31-1632
110,Eveleen,Hoffman,race3,county1,1,139839.0,group1,657-11-6953
113,Elihu,Ward,race2,county2,2,130977.0,group1,504-63-4976
115,Julianna,Watson,race3,county2,4,60935.25,group1,447-46-5130
116,Ramona,Wilkerson,race1,county1,1,244692.0,group1,316-01-4957
118,Ingemar,Quinn,race2,county4,0,401151.0,group1,293-19-0612
122,Nathalia,Le,race1,county3,3,43672.5,group1,846-07-3033
128,Ibby,Cannon,race3,,4,143397.0,group1,511-07-3644
130,Kiley,Quinn,race1,,4,80020.5,group1,858-34-2708
136,Sydelle,Cervantes,race1,county1,1,36436.5,group1,818-89-8494
137,Dominick,Pollard,race3,county1,0,102253.5,group1,185-55-9567
140,Johnathon,Frank,race3,county1,3,113281.5,group1,548-87-8155
142,Selina,Brooks,race3,county4,1,201291.0,group1,329-66-7294
144,Marjy,Kirk,race1,county1,2,417048.0,group1,548-79-9475
145,Danni,Scott,,,4,107348.25,group1,606-55-9588
147,Mayer,Pollard,race1,county4,1,442224.0,group1,852-65-4665
148,Frants,Le,race3,,2,203556.0,group1,275-56-0001
151,Merna,Elliott,race3,county1,3,214122.75,group1,366-80-1510
163,Rube,Casey,race3,county4,5,182032.5,group1,728-46-3622
166,Mala,Lawson,race2,,0,129455.25,group1,890-85-1167
167,Shay,Watson,race1,,0,57951.0,group1,380-30-7894
168,Stanford,Watson,race1,,0,157551.0,group1,719-27-0552
173,Maryjane,Brooks,race2,county1,4,176541.75,group1,763-89-2417
176,Clarice,Frank,race2,county4,1,60925.5,group1,749-81-9902
178,Stacia,Scott,race3,county1,1,86376.75,group1,649-83-4601
188,Kristopher,Hawkins,race2,county2,4,123288.75,group1,440-23-4520
189,Ethelbert,Scott,race3,county3,0,222135.75,group1,491-07-2750
193,Claiborne,Scott,,county1,0,247864.5,group1,122-97-7326
194,Karina,Waters,race1,county2,2,359842.5,group1,461-58-0297
195,Durand,Lawson,,county2,4,436954.5,group1,592-36-1774
197,Cacilia,Ward,race3,county1,5,163503.0,group1,193-08-6387
200,Tabby,Casey,race3,county1,4,15275.25,group1,458-35-9525
204,Jeremias,Quinn,race3,,4,42006.0,group1,729-89-1503
206,Benedetta,Frank,race3,,2,124770.0,group1,131-34-5619
208,Gray,Cannon,race1,county1,5,81553.5,group1,767-65-2902
214,Eadie,Watson,race2,county2,4,189288.0,group1,465-65-2723
216,Alisha,Hawkins,,county2,1,75238.5,group1,768-21-4609
218,Hewie,Wilkerson,race2,county1,3,321609.0,group1,163-57-4408
220,Chariot,Quinn,,county1,4,216897.75,group1,677-93-2052
221,Lesley,Hawkins,race3,county1,5,53701.5,group1,326-37-2151
226,Harrietta,Hawkins,,county4,0,83668.5,group1,742-87-8244
232,Blondy,Lawson,race1,county4,5,364330.5,group1,441-68-4851
233,Eilis,Brooks,race2,county4,4,418312.5,group1,565-03-3728
248,Hannis,Elliott,,,2,22184.25,group1,860-16-8555
254,Clemente,Frank,race2,county3,3,218816.25,group1,721-24-7681
263,Esmeralda,Lawson,race2,county3,3,235750.5,group1,708-89-7959
267,Madelina,Cervantes,race3,county1,2,388537.5,group1,461-40-1376
268,Chic,Wilkerson,race3,county1,5,176541.0,group1,653-44-4274
274,Griselda,Casey,,,1,34572.0,group1,502-53-9089
275,Justin,Ward,race2,,5,27555.0,group1,202-37-2159
282,Emyle,Quinn,race3,county1,1,150003.0,group1,175-56-4073
283,Agnes,Elliott,race1,county1,3,124256.25,group1,166-86-0068
287,Lissa,Waters,,county3,1,249297.0,group1,792-23-4103
289,Jeffie,Cannon,race1,,5,120550.5,group1,115-40-4402
293,Alvina,Scott,race3,,2,177750.0,group1,117-25-5665
296,Gregorio,Lawson,,county1,0,175068.0,group1,369-19-3708
298,Urbain,Le,race1,county4,1,143665.5,group1,396-90-0823
300,Britteny,Quinn,race1,county4,0,401827.5,group1,461-06-9655
301,Meir,Le,race1,,2,265972.5,group1,102-83-2889
303,Athene,Cannon,race3,county1,3,195595.5,group1,126-81-4952
309,Loutitia,Hoffman,race1,county3,1,193134.0,group1,386-20-1528
326,Ulrick,Owen,race2,,1,133470.0,group1,658-94-6618
328,Ajay,Waters,race1,,2,79350.0,group1,500-24-1650
333,Sheela,Hawkins,race1,county3,5,97382.25,group1,774-88-0353
335,Salvador,Brooks,race2,county4,4,187151.25,group1,241-19-8014
336,Xena,Le,race1,county4,5,144750.0,group1,636-24-2660
341,Georgetta,Pollard,race1,county3,1,99339.75,group1,764-70-0752
342,Nancy,Hawkins,race3,county1,4,68286.75,group1,605-46-6960
343,Putnem,Cannon,race1,county2,1,186769.5,group1,226-60-7342
347,Nehemiah,Frank,race2,county3,4,59168.25,group1,662-68-2253
349,Jordan,Lawson,race3,,5,136747.5,group1,496-92-4373
356,Sashenka,Cannon,race3,county3,1,10021.5,group1,134-11-3595
357,Galvan,Scott,race2,county3,1,164167.5,group1,483-77-3118
366,Tamarah,Pollard,race1,county3,4,190146.0,group1,576-33-7651
367,Ruthann,Cervantes,race3,county2,5,166416.0,group1,501-50-9148
369,Stanwood,Watson,,county4,0,85482.0,group1,150-33-7883
370,Margaretta,Hoffman,,county2,4,245863.5,group1,202-69-5171
376,Jens,Cervantes,,county2,0,118125.0,group1,212-31-1805
383,Reginald,Elliott,race1,county1,4,89080.5,group1,351-30-2998
388,Everett,Cervantes,race1,county2,0,206067.0,group1,136-87-4800
391,Gillian,Hawkins,race3,,4,293610.0,group1,801-20-3813
393,Else,Wilkerson,,county1,0,129834.0,group1,432-26-3716
398,Clementina,Hoffman,,county3,4,223006.5,group1,280-52-8061
401,Tammie,Cervantes,race3,county2,0,135765.75,group1,267-36-3528
406,Vivien,Frank,race1,county2,2,180671.25,group1,378-49-7153
413,Shaina,Le,race2,,1,22005.75,group1,842-35-0050
415,Darb,Brooks,race1,county3,2,189028.5,group1,830-10-7710
419,Daphene,Elliott,race1,county4,0,300439.5,group1,416-47-3905
421,Amabel,Pollard,,county1,5,50664.75,group1,308-39-6288
422,Kelley,Owen,race3,,3,60891.0,group1,500-86-8626
429,Shaina,Cannon,race3,county4,5,47305.5,group1,499-37-8950
433,Gerta,Cannon,race3,,1,128703.75,group1,168-58-0564
434,Sadye,Casey,race3,county1,0,172101.0,group1,362-13-0683
444,Velma,Le,,county4,5,101454.75,group1,382-45-4108
448,Dionne,Le,race2,county4,1,132321.75,group1,818-40-9373
453,Janeczka,Cervantes,race2,county4,3,13111.5,group1,424-54-3499
457,Dedie,Lawson,race3,county4,0,68892.75,group1,186-78-0742
460,Russ,Owen,race3,,5,108375.75,group1,715-25-8624
462,Leesa,Elliott,race1,county2,5,98791.5,group1,802-75-0309
463,Winston,Pollard,race2,,3,28459.5,group1,262-32-3526
468,Dinny,Hawkins,,county4,3,189675.75,group1,192-42-8199
470,Geraldine,Ward,race2,county4,0,56056.5,group1,594-06-0776
475,Allegra,Lawson,race1,county2,0,439638.0,group1,492-33-5474
476,Hogan,Cervantes,race1,county4,4,188634.0,group1,536-48-5451
479,Gwenneth,Ward,race3,county1,0,126288.75,group1,457-89-3747
480,Bethina,Quinn,race2,county3,5,289417.5,group1,247-42-4165
482,Ari,Hoffman,race2,county1,3,160443.0,group1,400-52-1213
487,Micaela,Casey,,county2,2,158956.5,group1,895-30-8987
488,Dov,Cannon,race3,county1,5,101734.5,group1,115-60-8731
490,Sam,Cannon,race1,county4,0,220403.25,group1,656-70-2915
491,Deanna,Brooks,race3,county3,1,72424.5,group1,540-97-9760
494,Ross,Waters,,county4,5,99384.75,group1,682-17-0715
496,Margalit,Casey,race1,county1,4,313750.5,group1,236-33-5703
517,Sena,Hoffman,race3,county1,3,47465.25,group1,299-83-5881
519,Webb,Cervantes,race2,county2,0,124095.75,group1,242-74-0416
523,Nert,Hoffman,race2,county4,2,364912.5,group1,689-89-5374
530,Keary,Ward,race3,,3,180610.5,group1,402-31-6518
535,Meghann,Hale,race3,county1,5,8675.25,group1,828-80-6501
543,Tome,Casey,race1,county2,1,232200.0,group1,781-25-5180
544,Izabel,Le,race2,county3,0,37915.5,group1,610-54-9034
546,Jordain,Watson,race2,,4,184747.5,group1,657-06-0531
547,Elnora,Brooks,,county2,4,99856.5,group1,667-07-7460
550,Christoph,Ward,,county1,1,83691.0,group1,169-27-9658
553,Lynnet,Ward,race2,county4,0,50166.0,group1,635-18-6304
555,Harlen,Brooks,,county2,3,198034.5,group1,498-89-8411
557,Estel,Elliott,,county4,2,85917.0,group1,752-44-3538
561,Clerissa,Owen,race2,county4,1,70194.0,group1,529-84-5076
562,Lisette,Scott,race3,county3,4,381589.5,group1,845-79-9039
563,Thom,Quinn,race1,county1,3,196790.25,group1,695-23-9826
564,Dunstan,Brooks,race1,county2,2,374251.5,group1,812-77-2300
566,Kiersten,Quinn,race2,,5,41862.0,group1,898-01-8018
570,Lorant,Quinn,race3,county1,4,30251.25,group1,544-72-6684
584,Gustav,Owen,race3,county1,4,198595.5,group1,271-14-3428
587,Sherlocke,Ward,,county1,2,327921.0,group1,453-40-0447
588,Sarge,Ward,race3,,5,129599.25,group1,869-21-8921
591,Farrel,Hale,race2,county1,0,92147.25,group1,377-20-3760
593,Dana,Kirk,race1,county3,2,182917.5,group1,771-34-3460
596,Hollyanne,Watson,race1,county2,2,31434.75,group1,225-84-7519
598,Coleen,Le,race2,,4,163716.75,group1,701-54-9226
600,Siusan,Cannon,race1,county1,0,155059.5,group1,494-96-2274
602,Dominga,Hawkins,race1,,0,54858.75,group1,752-27-1119
607,Saree,Cannon,race3,county3,3,321291.0,group1,378-02-8327
610,Dolph,Brooks,race3,,3,39010.5,group1,150-91-4988
616,Al,Le,race2,county3,1,74112.75,group1,473-45-4797
618,Felic,Ward,race1,county2,5,52678.5,group1,333-50-9660
620,Joell,Ward,race2,county1,4,177756.0,group1,868-18-5760
629,Ailene,Hale,race3,county2,0,45106.5,group1,739-44-6865
633,Lindon,Ward,race3,county1,5,109531.5,group1,728-19-1190
635,Annabella,Owen,race2,county3,0,155739.0,group1,775-35-5071
637,Sayre,Casey,race1,county2,1,203778.0,group1,413-45-8707
639,Ros,Cannon,race2,county2,2,10506.0,group1,589-37-6519
647,Kaylil,Hale,race2,county4,5,185269.5,group1,727-08-9179
650,Connie,Hoffman,race1,county4,2,433954.5,group1,182-28-4914
652,Ellary,Hoffman,,county2,0,86577.0,group1,815-27-7933
668,Pam,Hoffman,race3,,2,181084.5,group1,120-56-8549
680,Weidar,Elliott,,county4,3,179235.0,group1,260-93-0355
682,Malynda,Cervantes,race2,county1,0,137516.25,group1,283-92-3013
684,Maury,Hale,race2,county2,4,80820.0,group1,133-40-5091
688,Abby,Elliott,race3,,2,55422.75,group1,431-15-8817
693,Lance,Brooks,race3,,0,131808.0,group1,805-83-7169
697,Marcellus,Cannon,race1,,2,167669.25,group1,184-97-6949
698,Isis,Elliott,race1,county4,3,207808.5,group1,137-29-9912
705,Ebony,Kirk,race1,,4,336391.5,group1,221-29-7084
706,Sutton,Pollard,race2,county2,3,58095.0,group1,316-69-8142
708,Luelle,Hale,race2,county2,2,180956.25,group1,542-85-9320
710,Shelbi,Cannon,race2,county2,3,195387.0,group1,882-22-0859
714,Ashbey,Cannon,race1,county2,3,101310.0,group1,757-41-7648
719,Dolorita,Scott,race3,county1,5,125577.0,group1,738-47-8221
727,Glen,Scott,race1,county1,3,26952.0,group1,715-60-7799
731,Christi,Hawkins,race1,county3,1,284791.5,group1,736-91-4322
734,Ailina,Hale,,,3,134125.5,group1,208-62-2617
739,Jethro,Ward,race3,,3,206766.0,group1,153-26-6292
740,Cass,Watson,race1,county2,5,58362.75,group1,174-62-5567
746,Claudio,Watson,race2,county1,4,152007.75,group1,214-85-2700
749,Cheryl,Elliott,race3,,2,140383.5,group1,705-78-3538
750,Hesther,Le,race3,county4,0,342759.0,group1,584-74-0773
751,Jocelyn,Ward,race2,county3,4,200587.5,group1,138-06-1046
752,Dennet,Elliott,,county2,1,75387.0,group1,753-11-5953
753,Shell,Ward,race1,county3,4,51930.0,group1,440-32-0263
754,Jorge,Hoffman,race1,,2,218298.0,group1,166-78-0539
